company,title,sentiment,relevance,confidence,published_at,source,url,reasoning
"Apploi","Viventium Launches Next Generation Workforce Management Platform for Healthcare","neutral","irrelevant","0.80","2026-09-02T17:30:00.000Z","PR Newswire","https://news.google.com/rss/articles/CBMi0AFBVV95cUxPRTB5SkZBajRlOUN6UXBWRC1ZNWs5VGVzWXdURnlVQXZtckRGNGY0S3kwTjUxUUVIeUt4R214cndXLUhZVlBnaVZGem1GcG5aUm9qdE94emd0ZlVQZy1zZE5JbFB6UDY3M1d1aXlINWFGY0p3ZzFOQ1ZHZkZ0Wnl3YlJKV2p0eWF0aUlEeTZsSDU3UUo4WWt6aHl0WGdzSFFPbkxZUFdFRVpHWGtEMUNBNjQ4Z0Y5dE1Ic1NqQzhLeGw5TWJQdjNnU1hjWWlvVVRC?oc=5","Apploi is not mentioned in the snippet, and Viventium is a different company."
"Stripe","X shifts US creator payouts from Stripe to X Money","neutral","irrelevant","0.80","2026-09-02T17:12:27.000Z","TechCrunch","https://news.google.com/rss/articles/CBMijgFBVV95cUxQOVlXcmUzZXZCSWYzRmpwLUpUMDNWNHBuVDhHejYwYjBoWnFNZGNYY2pjblRYNTBuLVFXY2s3REFwVDdPQ0RPYjVkeWxqbEFYa1l1aEFwRVVHczJWYjhBN2tUSTFzS1BMYWhQZ1FPSE9uZXY5MVQ5OS1TcENuZXlfaVNld2EwSktLZThVa2xB?oc=5","Stripe is mentioned as a company being replaced, not featured."
"Alpha Tau","Ruti Alon: A New Milestone in the Fight Against Pancreatic Cancer","positive","relevant","0.90","2026-09-02T16:56:49.000Z","Oncodaily","https://news.google.com/rss/articles/CBMiWkFVX3lxTE95WkNwck5DUEl0Y2VUNW9HMlBjYVJJa25XNWllUWl5amQ1eVVfdXNCaHRqeW9LT25IeWp5U2hSNFg3S0EtNDRjUmF6QV96VTlZTE9LTTVPWUllZw?oc=5","Alpha Tau mentioned as a company working on pancreatic cancer treatment"
"Connected Energy","Apple Tree and Liene Energy to Build 8.2 MWh Storage Facility in Japan","neutral","irrelevant","0.80","2026-09-02T15:56:09.000Z","energynews.pro","https://news.google.com/rss/articles/CBMimwFBVV95cUxNd2xHc3BPNkI5c0VQTUtKUWhiUFBlMFNxc0s5dEF2eU8wWGo0WHp5Qk0yWnFXVWdmYWI4VWhwcEJianU5dWVRNkVKNXJDVVJ5Z3FaT0FueWktT2NWa1VMOHJvdk5uYlJCM0t6SldHaE5BblhmRmVfY0c5S0pUckJscEVPN0VWQnY3R296YnlLLVpiRDhGTVBJQjkwbw?oc=5","Liene Energy is mentioned, but no connection to Connected Energy found"
"Rewire","“Zombie” Cells Rewire Their Metabolism To Fuel Inflammation As We Age","neutral","relevant","0.80","2026-09-02T15:09:07.000Z","scitechdaily.com","https://news.google.com/rss/articles/CBMimAFBVV95cUxOdFgxamRIamI4bzdTd3pmanJhZ2k3eVVoRnVfXzZBWkZkWGdTQUU0alpNb0RhdER1QmtqOXc5WXM3R0RPOThTU2k5UXZ5SkozYWRSMzBGcXhpLUhoNzlHV0owNm5aSm1OZjIwb1JKbXNwaTBCTVVNb0VRN010SF9kRGtDZXJ1NTc1YTB4cmJHVURQdk9Xdjd0RQ?oc=5","Company name matches article topic, no specific company mentioned"
"Scale AI","Two Post-2000s Generation Founders Power NVIDIA with Data, Achieving 21.5 Billion Valuation","neutral","irrelevant","0.80","2026-09-02T14:42:15.000Z","36 Kr","https://news.google.com/rss/articles/CBMiU0FVX3lxTE5uMzhhNjNqWnlDVXJPa3B4NnlsSE9SSlhpX3hlamdtUDRNWWpMcy1qNENZVUozYUVVX2EzOWFLMVo4TXRWLVhSZjFWTkdtTk5WLXBJ?oc=5","Article is about NVIDIA, not Scale AI"
"Ordergroove","goop Beauty to Upgrade Customer Experience with Ordergroove’s Autonomous Subscription Platform","positive","relevant","0.90","2026-09-02T14:30:00.000Z","Yahoo Finance","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRHdjcXAwUGYzaktoSEpBdVdJVVhQb0M4anEyWTFFVkE3bDB0dnUyemxRNlVUczB6Nk1PczV0WlhTYkNUNUlLdzVxX0s5RDZQQl9lOXJ6dmNCRzFkeUZUeWY5MW4zS3p3NTRreV9QeWoxRDdOOFd3RWxvU0V6RHpwM2JVQ1lNMVdPZzlYNTItZmdqWGh5R0E4Y2d0ZVg1dWJzeE9Bb3NrekRGaFU?oc=5","goop Beauty is using Ordergroove's platform, implying a positive partnership"
"People.ai","Will AI Destroy the Meritocracy?","neutral","irrelevant","0.80","2026-09-02T14:21:53.000Z","Jacobin","https://news.google.com/rss/articles/CBMickFVX3lxTE1oOVRLU0tLZkRiSmRhOHhIekdFUGdTXzFGemRCSjZoMmFPeUJXRm16OVZGZGpXUDEzZ1BlSUdkbk5HaFBIMy0zNWZDZ0JxWTF4Q0VSMF8zYlF0bm5hQUlIQmluQXJ5UnJXM19wWDlDX3NMZw?oc=5","Article discusses AI's impact on social hierarchy, not People.ai specifically."
"OpenEvidence","ChatGPT Health + Epic Integration Just Killed the Healthtech AI Industry | by Sergei Polevikov | Sep, 2026","neutral","irrelevant","0.80","2026-09-02T14:02:14.000Z","Medium","https://news.google.com/rss/articles/CBMiuAFBVV95cUxNSmpsLVZMUmlGeXp2ZmdaTFBsUHlMT3ZsRnlOcUpFNkQyX05aMmNqd2ZNRkxiWncybm9aMVVsdm5QQ2VLLTFSSlBQLUpfZjlZYTRZUUNSN2JabEpENEszaUtNVUZEM3dHZHVpZHAyZW0zbHYtaE1zTDdzRVUzWEh4d2hfZVViMzM2M1VRWklwZ05jTWdMR0FlNEZ1YWkwaXNvSGtncDF4ZU5oVVhlSjNoSXVoVkItTWww?oc=5","Article mentions Epic, not OpenEvidence, a different healthtech company"
"ProFuse","Tiger Woods reaches plea deal over March arrest; avoids jail time, has driver's license suspended for five years","neutral","irrelevant","1.00","2026-09-02T13:55:55.000Z","Golf Digest","https://news.google.com/rss/articles/CBMie0FVX3lxTE1BYVBVc3I0aGh6NEx3b01iZ0ZQcGllYjNvUjZYUTgtQ1YzYmJpUUoybWZzWjJhUVctVFQyRnFJTmVCb1FOaGpsaGtpelVlUEdCNk1BWTltN2FuU3c5VUluRWYwV0NfeTRRSi04R1FRLUpwd3Q0VjVpcjd2WQ?oc=5","No mention of ProFuse"
"Together AI","Equinix Shares Rise 2% After Launch of AI Inference Program With Nvidia and Together AI","positive","relevant","0.90","2026-09-02T13:52:35.000Z","Yahoo Finance","https://news.google.com/rss/articles/CBMilwFBVV95cUxPdFBxOGxEUEtMV2RwaGE2d2wzM2lFMU91cFZTVlVxZ08xUE8xVUtmTnVmbzBHVzZxTFBVY0piSVE2UDB1QXZYc3JTWXNLY3VHWFlpUEtkenFhZzVKaGFSLWdjSGk2MDBVak1feDkyM3MwUTViWVhfbjA0SXRBLWdpbTA2dFZudmhMeFZkNkFPTlZmZWlIM0Jn?oc=5","Together AI is mentioned as a partner in a positive announcement."
"Morphisec","There's No Patch for a Stolen Password: What FortiBleed Teaches Us About the Limits of Detection","neutral","relevant","0.80","2026-09-02T13:10:05.000Z","Morphisec","https://news.google.com/rss/articles/CBMixAFBVV95cUxNWlhZaWYybzJpWU5TNlg2NUlsdVlYQldqeUVmUlhZX3BsVXRZZDFtN0djc3FDZXhKdWRBdVNOUlNHX29sb3pNckNzUENvRVczYldTanZtd0FSQzJ0LVFULXdfTDhBZmRKX09EQ1gtbkFLR1Uyam9hSE5FN1RjUXdmdVIwek8wNXJxbzVNOWttNmE2NWhuWE1pZGRuVTZQaGlzMmVRS29FS1NfLVZiMWxfVi1RT1Fwc3B0cWVENm41d3ZYdzBW?oc=5","Company mentions itself in the headline, but the content is informative and not promotional."
"Parko","Gatineau Park parking fees come to Chelsea Visitor Centre","neutral","irrelevant","0.80","2026-09-02T13:08:27.000Z","The Low Down to Hull & Back News","https://news.google.com/rss/articles/CBMibkFVX3lxTE5iQ3I3R0d2X1NpNzdKVDVMalhGeDRRMEluMVdoUHhMUWRsZVFkNm9iREJBalNNWGwyWGxqb2JsT0prLTZBdDdsXzFabnVJdnBoQlZBV1RTUUR5SmNrZ0FnTV8zS0JjZURvRzZKeWtB?oc=5","Article is about a visitor centre in Chelsea, unrelated to the tech company Parko"
"Glean","Shipping Enterprise AI Agents with the CPOs of Rubrik, Glean, and Harvey","positive","relevant","0.80","2026-09-02T13:00:16.000Z","YouTube","https://news.google.com/rss/articles/CBMiXEFVX3lxTE5VbmVlYlkxcXFnVjR5Z2lRWEwtM1FTMVljNkZDVXg4Z1MzRjRUdFJwamZMUmQ4a2lpcHFVMHl1bGR4b09WS0pCZURRRmUxaEl0M0l2STJObTI3UWRr?oc=5","CPOs of Glean mentioned alongside Rubrik and Harvey, implying collaboration or partnership"
"Silo","Ahead of Silo Season 3 Episode 10 finale: What Silo understands about AI and surveillance (contains spoilers)","neutral","relevant","0.80","2026-09-02T12:56:21.000Z","Cybernews","https://news.google.com/rss/articles/CBMigwFBVV95cUxNLV9xcFV1R1RRakZxR2hUX1AxVldXaS16dDg0eFZQa1NFNFZ2Z2NQeFdsY183eVNFcmxjd2ZwS2N2c3drM1ZYcVZJczl0Y0xUeXYzMUhOblpJMVNqenRmeWFOTk1SelZKSWpUbC1CdE5qY1UxRFpkQUdSRTRzS0ZkbjJzSQ?oc=5","Article discusses TV show Silo, not the company"
"Rewire","The Good, the Bad, the Ugly: Our September Book Recommendations","neutral","irrelevant","0.80","2026-09-02T12:54:47.000Z","Rewire News Group","https://news.google.com/rss/articles/CBMiogFBVV95cUxOZFFfTFlvd3pHd0UwZ1dPUzdsV3FEZzRfdW9UcGFNTGNqWHcza2ROMWVwY2h2anREdlAzeTluOWkxT2lUbEVEdFRPRExvM01Pcm92RjVJWDBuUGd6OWcwbUcyV3oxTXFKazFKQWQ2T0QxaWJKVEgyekItVC1yb09rU2ExOVl5di1DUzJ6VW13Q2NLQU5qWU90QkZKTENKQUNxS2c?oc=5","Rewire News Group is a news outlet, not the Rewire company"
"CarDekho","2026 MG Hector Tomahawk PHEV Bookings And Delivery Explained In Detail","neutral","relevant","0.80","2026-09-02T12:50:00.000Z","CarDekho","https://news.google.com/rss/articles/CBMivAFBVV95cUxOeFdHNzlVTmt6YTFSR0tnaG5BREpNM05JUlJJV1JQN3VKYjRpcjRaY1JRaHN0dGxsYV9tbWhZellGbzVnRmQ1Z201ZXp2V3pQcENEcjVVUVNXd0N3WWhRM1dUOFVsVnVlSmV5VXgyMVdUY1J4R0NOX1M2enJOT2lJNjhtT1d3ZmxhdFUwNGk1NHhZd3d3Q2g5cFVVVG1ZRVpkQTVuQk9uUWw3U1dDbFgyN2o4TDYwSmF2SF9qetIBxAFBVV95cUxQQngzTU1ZeVp0VXpfTXlCcGJIWm1KWjB0Yjh0NGRUWV8wMEF4QWVVNkRla05nb3BzcjZNOWM2dnZVYXRVMi0wM3BORG9oODhnUEVBbkJjXzZXV1Q0WktfV0hhMFp5RU4xTm4zNDZ4MkhwZTVjUURIWmhYTGJHUTJsblB1b2dGTWIzWEJtTW9kOFlKTlFNRXVmSnRsNXNvaXJXb2xUVlVfNzlWSGlVbVRaR2hCdWxDOHhadEQwOEwzOFNCeTJ6?oc=5","Article is about MG Hector, a car model, and CarDekho is the publication."
"Anthropic","Anthropic pauses some AI training following rogue agent hacks. Here’s how it compares with OpenAI","negative","relevant","0.90","2026-09-02T12:49:00.000Z","Fortune","https://news.google.com/rss/articles/CBMigAFBVV95cUxOYWFndEtkNmlCU09kMVRxXzFGS1FBQm5BSGk0QlpiV01VZEZPc2RlUXNsX3hLZ0pFUDQzM2JUV2tNaEFQdURTb3lHYWt3VHEtWlRwWURfTHNOcEJCMzRLOURwbHhPd0xpOEVjd2R3MmIzOWUwbnRway13b214RVlrMg?oc=5","Article mentions Anthropic by name and discusses a significant issue affecting the company."
"Skillz","Israeli court rejects Papaya Gaming debt plan to repay Skillz","negative","relevant","0.90","2026-09-02T12:42:00.000Z","Pocket Gamer.biz","https://news.google.com/rss/articles/CBMilAFBVV95cUxOaDFYbUI4WUpTQlBsOFUtLS1YSUd6LS16dFNDQVFKdnVCUTdobWlkSi1HYnZKTnZXSkdvOGtRelVfbnFlRy1mVC1uaTRGd0NMM0lOTUp4Xy1hbm5XTThjdHZnaVhXZ1J6M1ZlZlJiaDdGRzNMQ0ZNQzNlbHR6QWZpQ1hEUk5jMVA4bjZsc2RnU092MHdI?oc=5","Court rejection affects Skillz's debt repayment from Papaya Gaming."
"Bizzabo","Bizzabo lays off dozens as Israeli event tech company restructures","negative","relevant","0.90","2026-09-02T12:37:00.000Z","calcalistech.com","https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBZUmFMM0phNUE3aGZMQWdaRG16R0Y1ak03RVhtX3ZkNTZ2TThQeHI0UjRqdUdPNnJiU2pMTFlHX2p1dDJJQnpXbi1vZDhvTXkwR1hsaklCcDN3blpGVm9pQm9qbVZwWWc?oc=5","Layoffs and restructuring indicate significant business challenges for Bizzabo."
"Astra","OpenAI's Astra model is cleared for release after hitting its highest cybersecurity risk threshold","negative","relevant","0.90","2026-09-02T12:26:38.000Z","qz.com","https://news.google.com/rss/articles/CBMigAFBVV95cUxNM09BZzhlX1laWWg3bXBiTGFUTm83YjVJSU5ELTRXVFJDODhuWU5paVQxNkRqZ2RYWG92QlRSM1FWakctdHc3djlYc2MzRUFMSjN3dVNaRF9PbGZyb3d1WVU4Q3BTR19TWkJJeDdaN082UW1kZ2JsS05UNEFoaUpBMw?oc=5","Astra is a model by OpenAI, and the article discusses its cybersecurity risk."
"Alpha Tau","Alpha Tau to Participate in September Investor Conferences","neutral","relevant","0.80","2026-09-02T12:09:11.000Z","The Manila Times","https://news.google.com/rss/articles/CBMizAFBVV95cUxNSHprc3YxOVJSZGEtZVRHQlpibUIyMHlkOTRDRVVTZTVLVlZIN1dVMHlseGJJM2hoUHJoTXlKVGZJVDIyNWFvTGV1MmRydGNGa2hFeGt6d1dvaHY2bVJmYndla2Z6aFdXdVFsSTBDLTZFM1pLd1MxRUZscFhtMTY4Sy02RE9IYUw1RWRPbDRXcGVBN0pOdXZmRGNPMTBoQmFSVnE4M1IwV1FpWUJkQndYU21ucWNzdG5HeWlXU3pPZ1RkQllTUWJGUU10dmXSAdIBQVVfeXFMTTJVaXR5MS1tanYwcVBPa1R4eml4TXhIM3M4NXNwOE5sbG5ic05UY2xVZFlQSzlQQ0NwMlpXcUxwWGlkR2V1VXY1UXZDa0NQY1pBSldhMlB2NUhUWElZMDRKY2FtbUVSYVg2VlBYVXVYOWVzMDh4VjktQkNlOElJMVl4TWgxTGl1eWdWVWxldVZTN3czZW1ZWVNNQ2ZKREdnSnZzS1NqUF9Pd2RhOGxnSHc5NlVCSzFFcmxEbTllRWlNeS1nTVlOVE5nVkxobUU4OHBn?oc=5","Routine announcement of investor conference participation"
"Together AI","Equinix Accelerates AI Inference for Enterprises with NVIDIA and Together AI","positive","relevant","0.90","2026-09-02T12:06:52.000Z","Equinix Newsroom","https://news.google.com/rss/articles/CBMitwFBVV95cUxOWGhGYk5Fb3JBZjZ0UEwzTzhneHV6OTJzeU03b1BhUEEwYVBJY05zN3Q4MWNNT09PV21NWXBmUEVGRWhCdzh3UGI1TVlONUNfUWh6c3U3Tkx3VmdDSzhGSDVZM2xSWG9hZTlfc0ZDSVRsUHBYMndhZHh3aFlWUDRhQnk1MzhUdWNmby1ydWZuUkNBUVFIQnljVnZDcUhTNnkwMlphenIweTRZNkRKRDNmUEU2TTJ0SVU?oc=5","Together AI is mentioned as a partner in a collaboration with Equinix and NVIDIA."
"Lifeward","Lifeward Names Josh Hexter As Interim CEO And Rami Aviram As CFO","neutral","relevant","0.80","2026-09-02T12:03:33.000Z","Pulse 2.0","https://news.google.com/rss/articles/CBMijAFBVV95cUxNWk1VM1I1VTJheU5RVWh6cGcwdzVkQnBtSC1hSUl6blhSMzZ1b1dueWRYWFp3bDlPRVlycFBQdHpoMFgwaFJ1eE1VYW5DWW9DcTBMbnViMGttTXdXUE9MWFhUUlM5ckZqZ3JWUzh5eTdpekluOC1fODRSODdGR0QzeTlLS0ZUZWpqTm5sRdIBkgFBVV95cUxPQkg1aWgxdzFPN2ltNlJIUDRzeF9xN2tSa09YOUJ5S1JOQWhPYmxRVXlMOFJ5S1U1ZXU3QmR2WjZFdDdyY25ZQ0VsUGZsNEdKeUZkTTNRSU9nRDhfQmVkMTEyQXFCaE1objk0WU92dTBHQzliRVMyeFh1X2RhTS0wMWFoY2sySVdKLThzQ0d2c1FZZw?oc=5","Routine executive appointment with no clear upside or downside"
"Together AI","NVIDIA joins Equinix service supporting 200+ open-source AI models","neutral","relevant","0.80","2026-09-02T12:02:00.000Z","Stock Titan","https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZURYck9SdXNfSS04bU1RbXNHd0xlTHFDZTJ4Z3hfQ1l4WXROV2FhOVM0U0lJd0ZHOWtuMmdxcjRQdDk5Zmt5b1cwbmk0N2Y1TURQZXlTMVVFT0xsZk8yXzZqUVVWSUxZX0NTR2VVQjdOUGRCTWZSbmJUZ3lOdEtIYUR0ak1fTjQzVmdMR0JuNld1TWgwYURKYjFwMjk0Z0FHbkN1S0hpLWl6WlB0RUdBUHRpaVlBZjNWbjVr?oc=5","Together AI is mentioned as one of the open-source AI models supported by the Equinix service."
"Together AI","Equinix Accelerates AI Inference for Enterprises with NVIDIA and Together AI","positive","relevant","0.90","2026-09-02T12:02:00.000Z","TradingView","https://news.google.com/rss/articles/CBMi0wFBVV95cUxOZThiY3ZTZmpnZkRnd2cyZGxKRVUzZ2NDZXAzYmw1dGR2WXNRcGk2T2Z0QTMwT3V2endXTHNfTUtrUlNhSUpBa25aRXA5SzZVQWx0ZTBUNk9hSVlsdHh4OGZpcjBrODRLNFdadXdQYUluRnFVQVk5SW9EdkdoUVRqbF9EV2pOX2JtdnhSRUIzYUY2cFRCbm5kYjFBbnZWWnBQbGxtVlR6MHo5TS1BWmh4MG1ibnE4cTIxc3NpeE5xbGdPVWFxcnZhaWk4cVd4cVFZYlNV?oc=5","Together AI mentioned as partner in AI inference acceleration for enterprises"
"Alpha Tau","Alpha Tau to Participate in September Investor Conferences","neutral","relevant","0.80","2026-09-02T12:00:00.000Z","Yahoo Finance","https://news.google.com/rss/articles/CBMiowFBVV95cUxQSGJYMXZOLXZITHdqc0k4ek1qOXNjNmRhOE9wSGxzM3R1ZkZIbTRfVU9HOGFqWUc1a3RVQk1fUmk3TnNwWE1ocDBhUUpNNGpCSlM0Y0xxZWItakhlYXM3MnlWRThjSG9kTFAxaFBWeDJhTUdRNUV5M1ZfQUxnNXprWXFsdk4xTHBwQ09DM3M0d0FabXpoN3g3QXpQc2xuUXBNenRr?oc=5","Routine announcement of investor conference participation"
"Astra","Sam Altman says OpenAI's next AI model is launching soon, says safety remains top priority","neutral","irrelevant","0.90","2026-09-02T11:15:12.000Z","Moneycontrol.com","https://news.google.com/rss/articles/CBMi5gFBVV95cUxPNjFnQlk2OHFrcWIwbHZrM19ycmJXZVpaT25tQVB6NmJ6MUlPcjBqNTZSVXFxRTVFTFk1WFk0WWROT0VzdEFiSGw2X29EcUVQNWNSdGRCZFZXZjlWVXdTcnk3TzR2YzZfZFFTVmdhSldlSi1TRF91a2JqbWxRTDBzQXAxazBkV0d1SGVMUlRBcVBKUDlNa0FvRW1LLWNtYUdhdW4tWjdDd3lLQkNQNVlHNS1SY01neGdCSjJHYVZReW5Va2UxT1pGRC1mY05McU5OY3BQSzE5Zk5hTHdIRkhWaEFmY2JxUdIB6wFBVV95cUxObmQ2MThOQ2tFSUdBWktCTU56OTlxYUhTc3huSldDRHF4bzR3SU13dWFzT3loRXhIcnVkZ0pwT0RtNTBXTUQ5NG9HRWhQUWtQUGV2d3Q3SVRHLWZJS1hOMHZzZnV5MG94dnI2cUFQRENUclZ2WDB3TmppNmw1NzNRRThnZ1N6TkNjYUlOZ3hqTVVRZUppTldzNE9YMTFKa2Q4QllFbmRTUy04RElJYVkxWk9xVzQtVzQ3OXRtU3g1aEdHWV9LM2xvbmdMTzJCYTBFdEFUTVZraXNrQ0VKNnQ0OXY4WG40TVJBQXo0?oc=5","Astra is a space launch company, not related to AI models or OpenAI"
"Hub Security","Governor Hochul Calls on the Trump Administration to Stop Defunding the Police and Deliver the $87 Million in Federal Counterterrorism Funds Still Owed to New York","neutral","irrelevant","1.00","2026-09-02T10:50:59.000Z","Governor Kathy Hochul (.gov)","https://news.google.com/rss/articles/CBMivAFBVV95cUxQODgyMVZ5ZTB4UTRIRXRiSEUyMnE1VzQ1N2I4RGpvNHdwTUpjZFNMTkNEeVhqNW5KbW5TRUYxLVdodzIxWEo2TzM5NjBraVJDMWZxNmxhNHJpWWt2VlpyYnRuaWZqSzVGRWdoYUhrZExqaHoxUjZURUQ1QVdxbHpaQVR6YjROLTJBbk5xbjF2STA2MXhPU2VwTlhJSW5KTHZLTm9mTlpZV2twTWc1Y1RZYUEtSl9JbHpfUDlVaA?oc=5","No mention of Hub Security or related technology"
"Rewire","Félix lands $200m to rewire US Latino banking","positive","relevant","0.90","2026-09-02T10:29:52.000Z","FinTech Global","https://news.google.com/rss/articles/CBMihgFBVV95cUxNeFhQRjU2aGRRc0RpLXlaU1FyeEM3djBIdG0wZlJoUmRQbXFIaVIwd25uZTZZRXVNcF9HTVVaTTVoTDVuYzFqOENhVllwaERHaVlGVzhvdmtuZnNXWkxXN1FJaUx2WkZBODlWaTdHcXlEeVVLQmt3NHpkVGpTZjF3TGNUdXJPUQ?oc=5","Félix is a Rewire competitor, but Rewire is mentioned as a comparable company."
"CarDekho","The Mitsubishi Pajero Is Back For 2026!","neutral","irrelevant","0.80","2026-09-02T10:28:00.000Z","CarDekho","https://news.google.com/rss/articles/CBMikgFBVV95cUxPNnhwWW1LNVRHNTdpLWFybWVBZW9EX05saXlBdmpvdHFsQzV1ZThwQVFmbVZRRmRZdXp5Umd3cm5FQVVwMHMyRURWb0pMWmpJN2NGeHdWWExPZFFvNFA4SWpqM0oyamc3S1hCNXF6cjcwWWVOY1lFaGU3dnZMZGstWVhGZURRcGRVMmxKZWhnSHJwQdIBmgFBVV95cUxNU1ZUUDNZZTdDakRGZHBFZEtaaUZjU0I0d0oySXpNVEI1OUQxZ3gwRTQ1VDkxQlp1dUx4WW43blI1N2tIR202TlM4YmlGamNEaTk5NTFoTTRmY093SERVMVVjTWozWVdsUTRJZ251QzlCR3dxbWlBOXpCUU1hY3BYYXdrNWFQcWFlRENycGZBNHl1UDJtMHJTemx3?oc=5","Article is about a car model, not CarDekho's business"
"Astra","Path to Astra: critical capabilities and frontier safeguards","neutral","irrelevant","0.80","2026-09-02T10:20:27.000Z","OpenAI","https://news.google.com/rss/articles/CBMiUEFVX3lxTE5XVkhISmZOMUx2VV9iblFmYlJERjA5c3RQNzNhUjFvZFl4V1J2S1RDdkdpTG5UNEN3WkNJYV9rWDJjaVpmbzBTbEFST1FjeVVE?oc=5","Astra is a rocket company, not related to OpenAI's research"
"SpaceX","SpaceX launches Starlink mission from West Coast","positive","relevant","0.90","2026-09-02T10:02:50.000Z","Spaceflight Now","https://news.google.com/rss/articles/CBMikgFBVV95cUxQdm9nS2ZZb0NXMDVXUW1yS05MX0oteUxrQjhSTXVsMUt2ZG9UT09aTV9ZZ0dRTlVpZ0tmZ2RySzRldDhkUVA0cm93LXBvRDV0eTR3Z0o3OV81TWN0amxHTm1WTUIyN2VKN3dWaS1XeEJjY2xTdVhUQko1SmlSOWpoakRvMGRKZzB6VnBkeXk4WGVMUQ?oc=5","Launch of Starlink mission indicates successful product deployment and revenue growth"
"Fireblade","Honda CBR1000RR-R On Road Price Amod Sep 2026 - ₹25.73L","neutral","irrelevant","0.90","2026-09-02T09:54:02.000Z","zigwheels.com","https://news.google.com/rss/articles/CBMif0FVX3lxTFAtTVdtbndDWVRUNHlXWmdqd19VZUFlOXlSM0JMTXc3T3JIRlhtdlJlSktJX2YxMnRacGhFaHR0Z0k1clNoa25OSDBqcURNYkozSlMxdkp4YS1VN3dGY0Z4d0Fwbnd2Z2N6eFBLY2RqZ0hhVUd5aUlRZFd2MUh0ZEU?oc=5","No mention of Fireblade, a motorcycle brand"
"MeMed","Why Can’t Our Gaming Handhelds Also Be Our Work PCs?","neutral","irrelevant","0.80","2026-09-02T09:30:09.000Z","Gizmodo","https://news.google.com/rss/articles/CBMiiAFBVV95cUxNZUR4M0hwZWtvVkl5YTAzaTFycnBuYkI0cW82VkszcGgyUGI0bjEzb1lRTHpiMUpPei10V3BZTGNEamp5TXpnWGxqajlHWGdnZnBWUVdvRGhaZms2ckxIa2dhZGhFdDhTUWxxczBtTUM0cGd0Q0wzd1dSNlNUTzVXZTBnaWVWWWxo?oc=5","No mention of MeMed, a medical technology company."
"Cyfirma","From Reactive to Preemptive : Redefining Cybersecurity for the AI-Driven Threat Landscape","positive","relevant","0.90","2026-09-02T09:18:04.000Z","cyfirma","https://news.google.com/rss/articles/CBMiW0FVX3lxTE9CMFluUFJkQ283eXpmcV9HQUFxOXdoMFRmRGk1ek9EaUFBd0E2aVFIMXAyU3ZwdlRhb0xQMmcyd2xHSW9NRnlmdHhTNnV2X3JLdHpFWjNhWGktTlU?oc=5","Company name and publication match, context fits AI-driven threat landscape"
"Spot AI","Google Messages just made it easier to spot AI-edited photos in your group chats","positive","relevant","0.80","2026-09-02T09:08:00.000Z","androidauthority.com","https://news.google.com/rss/articles/CBMidEFVX3lxTFBWNGZDaHBZNDR4WEY4ZXRmNUZiSl9mRmtzaERCbGN4WVlFZHVyNC1XR01GcEpFSkZOeklKckI2U2c3VjljbjBzTHRRSmxlYWZsREQwT2FQczdlMTFnTUZsNEpqcGFvQ3BBRHlxN1hLU3JiclJ0?oc=5","Company name used in a context that highlights its technology's detection capabilities"
"Connected Energy","Zaptec partners with Kraken","neutral","relevant","0.80","2026-09-02T08:59:56.000Z","Transport + Energy","https://news.google.com/rss/articles/CBMiekFVX3lxTE1jejJSRHNPQXU3cVJaT0tjckduNjh3MUdxM1RuTGU5TUFVbnVVWmhsdHFCY3lYazJWby1EZUN4UFpmU3I4UDhwNmZRQWZnUTRGbExFMzhWWlBzb1gtdG1GSGFsR2xzemhDbk02d2N5MmdmbGhaYTM1N0FR?oc=5","Kraken is a competitor of Connected Energy in the EV charging sector"
"Glean","AI search startup Glean says tokens 70 percent cheaper than Claude CoWork - how?","positive","relevant","0.80","2026-09-02T07:48:12.000Z","디지털투데이","https://news.google.com/rss/articles/CBMivwFBVV95cUxPYkQyMm95UEJ4VlpMOHctUmtqZHo5WTBEa1NKZDRaY0VCWC1acWJIQi1RV2txZnp1QTBjaFZMMEVmTEpfM1lla1BDcGJxSHVRX0dsQV9seHZjU0RZdDJhVTU4TGVkQWZmQkZwdExjTFF1aktTOFAtWHZQRUc3OVZsOXVYSGVYbmtBdUNkT2NXa212LUdwNUdiR2VVVUl3RFRxR3ZZQ3N3QVZJdUZjUmVxVFc5UXdKalQwUk9EUEFCTQ?oc=5","Glean is directly compared to another company in a positive light."
"DreaMed Diabetes","U.S. Biosimilars Market (2033): Monoclonal Antibodies,","neutral","irrelevant","0.80","2026-09-02T07:19:11.000Z","openPR.com","https://news.google.com/rss/articles/CBMijgFBVV95cUxPUUt6WjM5SzB5dnlLMHYyTDhVV0VKLUNUQ3htYW55ZF9tYlVlSl81YktNVmFKYi1yRVZhbnEzZWFWdVo1M1RTNFMzdUEyelNKWHZqSUpuZmpFRmEtVUdHNnpGbDdyZkU4bGR1ZU5vb2c3eEU3NEZYajUzc21JWnR0aDZrZWFOZ1B4Slg4TEJ3?oc=5","No mention of DreaMed Diabetes in the snippet"
